filename,js_floor,spearman_floor,ssim_floor
cassette_player_0034.npz,0.1103073873264675,0.94921413301919,0.9809455451295506
cassette_player_0035.npz,0.0660152276204724,0.9824489795918365,0.9929704162738442
cassette_player_0036.npz,0.10657820952911112,0.9479591836734692,0.9829813294708858
cassette_player_0037.npz,0.06621095806011307,0.9467346938775509,0.9887315589941328
cassette_player_0038.npz,0.06731533071746823,0.9007142857142856,0.9843606585160731
cassette_player_0039.npz,0.05590354661748653,0.966938775510204,0.9918811616370616
cassette_player_0040.npz,0.10999129374302571,0.9650539430797019,0.9866070101053093
cassette_player_0041.npz,0.051722784778229655,0.943877551020408,0.9922869120027059
cassette_player_0042.npz,0.14425981507311195,0.5937755102040816,0.925819789236999
cassette_player_0043.npz,0.07563474796790033,0.8894897959183673,0.9910624155626051
cassette_player_0044.npz,0.05361502431909394,0.9330612244897959,0.9903614900058291
cassette_player_0045.npz,0.09171232720917058,0.9513265306122448,0.983893062739591
cassette_player_0046.npz,0.10194895725009588,0.9564285714285713,0.9896644073127348
cassette_player_0047.npz,0.055244869036205756,0.9617346938775508,0.991170287975677
cassette_player_0048.npz,0.09852601253974415,0.9480612244897958,0.9810965017261026
cassette_player_0049.npz,0.050180253518378216,0.9764285714285714,0.9929498103634593
cassette_player_0050.npz,0.12476934518170656,0.8211224489795917,0.9598898450100986
cassette_player_0051.npz,0.10838973286536309,0.9157142857142856,0.9765283410820493
cassette_player_0052.npz,0.049999751627720204,0.9855102040816326,0.9949110236686239
cassette_player_0053.npz,0.09028376742483649,0.9549999999999998,0.975402536088286
cassette_player_0054.npz,0.10103775368283703,0.8989795918367346,0.9727230716369923
cassette_player_0055.npz,0.08215605309585736,0.9040816326530611,0.9800124758113679
cassette_player_0056.npz,0.1435795497329264,0.9075510204081632,0.9369987456466848
cassette_player_0057.npz,0.11497242265464477,0.6699999999999999,0.9491495452885513
cassette_player_0058.npz,0.11041403954872658,0.9380788393341335,0.9826132237025099
cassette_player_0059.npz,0.06694750063491273,0.9448979591836734,0.9887642925186696
cassette_player_0060.npz,0.14832478001197125,0.5727551020408163,0.9192341870978787
cassette_player_0061.npz,0.0863923998417686,0.9683566236117668,0.9879537195990977
cassette_player_0062.npz,0.10117910659253773,0.9468367346938774,0.9769360963334021
cassette_player_0063.npz,0.1395030242674777,0.7448979591836733,0.9420198589642065
cassette_player_0064.npz,0.10069853666801161,0.8560204081632652,0.9762384093651207
cassette_player_0065.npz,0.06766356258099082,0.9566326530612245,0.9902623417331833
cassette_player_0066.npz,0.07484514145062875,0.9231632653061224,0.9825177972945887
cassette_player_0067.npz,0.1102690661074451,0.9265306122448979,0.9696024427709536
cassette_player_0068.npz,0.10557895808637081,0.8676530612244897,0.9699614902854584
cassette_player_0069.npz,0.10208659026034174,0.9079591836734694,0.9738152781351567
cassette_player_0070.npz,0.09413365147533888,0.9189947724329711,0.9787549860992664
cassette_player_0071.npz,0.07789168600988061,0.9492857142857142,0.9859226956881145
cassette_player_0072.npz,0.1074837033929591,0.9738775510204081,0.9824814778047187
cassette_player_0073.npz,0.25880022119888557,0.8005793028931028,0.8580138839150687
cassette_player_0074.npz,0.17231076117576674,0.9097554806210025,0.9788083165601585
cassette_player_0075.npz,0.07082030251547894,0.866734693877551,0.9833972197654887
cassette_player_0076.npz,0.08228295828628607,0.9661224489795919,0.9862961500607024
cassette_player_0077.npz,0.1635883552750257,0.25010204081632653,0.9114316468480089
cassette_player_0078.npz,0.1416238341601987,0.8424329057032,0.977572421212277
cassette_player_0079.npz,0.09916331896014816,0.9247959183673469,0.9790656880769623
cassette_player_0080.npz,0.10464950362312439,0.8962244897959183,0.971599887578872
cassette_player_0081.npz,0.13619999137396882,0.8789795918367346,0.9627363347327618
cassette_player_0082.npz,0.27847226186378443,0.6231280347559418,0.9062003802271811
cassette_player_0083.npz,0.07185292703234965,0.8877551020408162,0.98584697535866
cassette_player_0084.npz,0.0624987662604729,0.9688775510204081,0.9922368643742894
cassette_player_0085.npz,0.14099277908032232,0.9151609155582466,0.9678886607205237
cassette_player_0086.npz,0.128963083309631,0.5919387755102039,0.942667525767361
cassette_player_0087.npz,0.07931715439506447,0.7959183673469388,0.9775805317788769
cassette_player_0088.npz,0.08275001222320832,0.928877551020408,0.9840374358793644
cassette_player_0089.npz,0.17370458944549635,0.8630644982309421,0.9565337948683087
cassette_player_0090.npz,0.07065366114658685,0.8781632653061224,0.9852556534654147
cassette_player_0091.npz,0.13625292410231246,0.929788758796106,0.9704928123928035
cassette_player_0092.npz,0.34684650651233917,0.5620972536242808,0.7611228675688068
cassette_player_0093.npz,0.15657105290193976,0.8409534324026547,0.980207655988454
cassette_player_0094.npz,0.09587179851262383,0.927142857142857,0.9710286326734968
cassette_player_0095.npz,0.0980219592411468,0.9016326530612243,0.9799668413273241
cassette_player_0096.npz,0.08208417664148875,0.9248979591836733,0.9748065451260128
cassette_player_0097.npz,0.07500913137627306,0.9163265306122448,0.9854260912393067
cassette_player_0098.npz,0.14806330939117468,0.8839725666269704,0.9502029558946431
cassette_player_0099.npz,0.09529195710500879,0.8390816326530612,0.9712166007310034
